Gas production,Gas consumption,Gas imports,Gas exports,Gas reserves,Coal production,Coal consumption,Coal imports,Coal exports,Coal reserves,Oil production,Oil consumption,Oil imports,Oil exports,Oil reserves,Coal consumption that is imported,Gas consumption that is imported,Oil consumption that is imported,Coal production that is exported,Gas production that is exported,Oil production that is exported,Gas production per capita,Gas consumption per capita,Gas imports per capita,Gas exports per capita,Gas reserves per capita,Coal production per capita,Coal consumption per capita,Coal imports per capita,Coal exports per capita,Coal reserves per capita,Oil production per capita,Oil consumption per capita,Oil imports per capita,Oil exports per capita,Oil reserves per capita,Population,Gas net imports,Coal net imports,Oil net imports,Gas net imports per capita,Coal net imports per capita,Oil net imports per capita,Entity,Year
62140000000,21580000000,0,40550000000,3625000000000,12000,522300,510300,0,,71260000,11510000,421600,22140000,1463000000,,,,,,,2123,737.5,0,1386,123900,0.00041,0.01785,0.01744,0,,2.435,0.3933,0.01441,0.7567,49.98,29270000,-40550000000,510300,-21720000,-1386,0.01744,-0.7422,Algeria,1996
68910000000,20160000000,0,48750000000,3690000000000,11000,563000,552000,0,,73100000,11580000,320500,21060000,1463000000,,,,,,,2317,677.9,0,1639,124100,0.0003698,0.01893,0.01856,0,,2.458,0.3895,0.01078,0.708,49.18,29740000,-48750000000,552000,-20740000,-1639,0.01856,-0.6972,Algeria,1997
73760000000,20850000000,0,52910000000,3699000000000,5500,633500,628000,0,,71220000,12010000,282700,23510000,1463000000,,,,,,,2443,690.6,0,1752,122500,0.0001822,0.02098,0.0208,0,,2.359,0.3979,0.009365,0.7788,48.45,30190000,-52910000000,628000,-23230000,-1752,0.0208,-0.7694,Algeria,1998
81440000000,21310000000,0,60130000000,3690000000000,900,632900,632000,0,,68370000,11480000,324100,24080000,1463000000,,,,,,,2659,696,0,1963,120500,0.00002939,0.02067,0.02064,0,,2.232,0.3749,0.01058,0.7862,47.77,30620000,-60130000000,632000,-23750000,-1963,0.02064,-0.7756,Algeria,1999
83250000000,20560000000,0,62690000000,4523000000000,0,589200,589200,0,,70490000,13020000,376600,26090000,1463000000,,,,,,,2682,662.4,0,2019,145700,0,0.01898,0.01898,0,,2.271,0.4195,0.01213,0.8406,47.12,31040000,-62690000000,589200,-25720000,-2019,0.01898,-0.8285,Algeria,2000
78930000000,20440000000,0,58490000000,4523000000000,0,547000,547000,0,,73460000,13260000,254700,24800000,1463000000,,,,,,,2510,650,0,1860,143800,0,0.01739,0.01739,0,,2.336,0.4217,0.008098,0.7886,46.51,31450000,-58490000000,547000,-24550000,-1860,0.01739,-0.7805,Algeria,2001
79260000000,20410000000,0,58850000000,4523000000000,0,315600,315600,0,,78340000,14380000,453400,31070000,1463000000,,,,,,,2488,640.8,0,1847,142000,0,0.009907,0.009907,0,,2.459,0.4514,0.01423,0.9754,45.92,31860000,-58850000000,315600,-30620000,-1847,0.009907,-0.9611,Algeria,2002
80710000000,20520000000,0,60190000000,4523000000000,0,369800,369800,0,,88040000,14670000,476500,42030000,1463000000,,,,,,,2502,636.1,0,1865,140200,0,0.01146,0.01146,0,,2.729,0.4546,0.01477,1.303,45.34,32260000,-60190000000,369800,-41560000,-1865,0.01146,-1.288,Algeria,2003
80160000000,19280000000,0,60880000000,4531000000000,0,381700,381700,0,,91850000,15250000,409500,51870000,1799000000,,,,,,,2452,589.8,0,1862,138600,0,0.01167,0.01167,0,,2.81,0.4665,0.01252,1.587,55.03,32690000,-60880000000,381700,-51460000,-1862,0.01167,-1.574,Algeria,2004
89250000000,23970000000,0,65280000000,4545000000000,0,376900,376900,0,,98270000,15340000,370800,56190000,1876000000,,,,,,,2692,723,0,1969,137100,0,0.01137,0.01137,0,,2.965,0.4626,0.01118,1.695,56.6,33150000,-65280000000,376900,-55820000,-1969,0.01137,-1.684,Algeria,2005
87210000000,25600000000,0,61610000000,4546000000000,0,249600,249600,0,,98660000,15540000,416000,55010000,1805000000,,,,,,,2592,761.1,0,1831,135100,0,0.007418,0.007418,0,,2.933,0.4621,0.01237,1.635,53.64,33640000,-61610000000,249600,-54590000,-1831,0.007418,-1.623,Algeria,2006
84840000000,26460000000,0,58380000000,4580000000000,0,255200,255200,0,,99210000,16020000,451200,63010000,1951000000,,,,,,,2483,774.4,0,1709,134100,0,0.007468,0.007468,0,,2.904,0.469,0.01321,1.844,57.1,34170000,-58380000000,255200,-62550000,-1709,0.007468,-1.831,Algeria,2007
86520000000,27680000000,0,58840000000,4503000000000,0,261000,261000,0,59000,99010000,18220000,559300,54720000,1940000000,,,,,,,2491,796.9,0,1694,129700,0,0.007514,0.007514,0,0.001699,2.851,0.5247,0.0161,1.576,55.85,34730000,-58840000000,261000,-54160000,-1694,0.007514,-1.559,Algeria,2008
81440000000,28760000000,0,52680000000,4503000000000,0,166200,166200,0,59000,92030000,20280000,460000,48520000,1940000000,,,,,,,2305,813.9,0,1491,127400,0,0.004704,0.004704,0,0.00167,2.605,0.5738,0.01302,1.373,54.9,35330000,-52680000000,166200,-48060000,-1491,0.004704,-1.36,Algeria,2009
84620000000,28820000000,0,55800000000,4503000000000,0,1694,1694,0,59000,89430000,20170000,402200,46720000,1940000000,,,,,,,2352,801.2,0,1551,125200,0,0.00004709,0.00004709,0,0.00164,2.486,0.5607,0.01118,1.299,53.92,35980000,-55800000000,1694,-46320000,-1551,0.00004709,-1.287,Algeria,2010
82780000000,32880000000,0,49900000000,4503000000000,0,2000,2000,0,59000,89430000,20300000,258900,49030000,1940000000,,,,,,,2258,897,0,1361,122800,0,0.00005454,0.00005454,0,0.001609,2.439,0.5537,0.007063,1.337,52.91,36660000,-49900000000,2000,-48770000,-1361,0.00005454,-1.33,Algeria,2011
86460000000,35850000000,0,50620000000,4503000000000,0,15770,15770,0,59000,88980000,21710000,370800,44140000,1940000000,,,,,,,2313,958.9,0,1354,120400,0,0.0004218,0.0004218,0,0.001578,2.38,0.5806,0.009918,1.181,51.89,37380000,-50620000000,15770,-43770000,-1354,0.0004218,-1.171,Algeria,2012
79660000000,32950000000,0,46710000000,4504000000000,0,45830,45830,0,59000,84890000,23250000,183500,38710000,1940000000,,,,,,,2089,864,0,1225,118100,0,0.001202,0.001202,0,0.001547,2.226,0.6095,0.004811,1.015,50.86,38140000,-46710000000,45830,-38530000,-1225,0.001202,-1.01,Algeria,2013
83310000000,39110000000,0,44410000000,4506000000000,0,30390,30390,0,59000,82460000,24130000,369500,33720000,1940000000,,,,,,,2140,1005,0,1141,115800,0,0.0007808,0.0007808,0,0.001516,2.118,0.62,0.009493,0.8664,49.84,38920000,-44410000000,30390,-33350000,-1141,0.0007808,-0.8569,Algeria,2014
83050000000,39630000000,0,43310000000,4504000000000,0,21010,21010,0,59000,82980000,25040000,335600,34730000,1940000000,,,,,,,2090,997.4,0,1090,113400,0,0.0005287,0.0005287,0,0.001485,2.089,0.6304,0.008447,0.8742,48.83,39730000,-43310000000,21010,-34400000,-1090,0.0005287,-0.8658,Algeria,2015
93800000000,39770000000,0,53710000000,4504000000000,0,20930,20930,0,59000,78300000,24430000,269900,40360000,1940000000,,,,,,,2313,980.8,0,1325,111100,0,0.0005161,0.0005161,0,0.001455,1.931,0.6025,0.006655,0.9953,47.84,40550000,-53710000000,20930,-40090000,-1325,0.0005161,-0.9886,Algeria,2016
93510000000,41280000000,0,53750000000,4504000000000,0,33640,33640,0,59000,75590000,23660000,257800,38110000,1940000000,,,,,,,2259,997.4,0,1299,108800,0,0.0008128,0.0008128,0,0.001426,1.826,0.5716,0.006229,0.9207,46.87,41390000,-53750000000,33640,-37850000,-1299,0.0008128,-0.9144,Algeria,2017
94440000000,44810000000,0,51180000000,4504000000000,0,14940,14940,0,59000,73090000,24280000,236900,36790000,1940000000,,,,,,,2236,1061,0,1212,106700,0,0.0003539,0.0003539,0,0.001397,1.731,0.575,0.005611,0.8712,45.94,42230000,-51180000000,14940,-36550000,-1212,0.0003539,-0.8656,Algeria,2018
87860000000,46950000000,0,42670000000,4504000000000,0,14760,14760,0,59000,73110000,26160000,,,1940000000,,,,,,,2041,1091,0,991.2,104600,0,0.0003428,0.0003428,0,0.00137,1.698,0.6077,,,45.06,43050000,-42670000000,14760,,-991.2,0.0003428,,Algeria,2019
,,0,,4504000000000,0,23960,23960,0,,65180000,,,,1940000000,,,,,,,,,0,,102700,0,0.0005463,0.0005463,0,,1.486,,,,44.24,43850000,,23960,,,0.0005463,,Algeria,2020
,,,,4504000000000,,,,,,,,,,1940000000,,,,,,,,,,,101000,,,,,,,,,,43.48,44620000,,,,,,,Algeria,2021
0,0,,,0,0,0,0,0,,0,162600,0,0,0,,,,,,,0,0,,,0,0,0,0,0,,0,4.997,0,0,0,32540,,0,0,,0,0,American Samoa,1980
0,0,,,0,0,0,0,0,,0,191600,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,American Samoa,1981
0,0,,,0,0,0,0,0,,0,267100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,American Samoa,1982
0,0,,,0,0,0,0,0,,0,168400,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,American Samoa,1983
0,0,,,0,0,0,0,0,,0,191600,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,American Samoa,1984
0,0,,,0,0,0,0,0,,0,180000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,American Samoa,1985
0,0,,,0,0,0,0,0,,0,185800,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,American Samoa,1986
0,0,,,0,0,0,0,0,,0,192900,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,American Samoa,1987
0,0,,,0,0,0,0,0,,0,187100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,American Samoa,1988
0,0,,,0,0,0,0,0,,0,216600,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,American Samoa,1989
0,0,0,0,0,0,0,0,0,,0,228200,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,4.844,0,0,0,47110,0,0,0,0,0,0,American Samoa,1990
0,0,0,0,0,0,0,0,0,,0,228200,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,American Samoa,1991
0,0,0,0,0,0,0,0,0,,0,234000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,American Samoa,1992
0,0,0,0,0,0,0,0,0,,0,228200,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,American Samoa,1993
0,0,0,0,0,0,0,0,0,,0,222400,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,American Samoa,1994
0,0,0,0,0,0,0,0,0,,0,216600,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,American Samoa,1995
0,0,0,0,0,0,0,0,0,,0,216500,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,American Samoa,1996
0,0,0,0,0,0,0,0,0,,0,222400,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,American Samoa,1997
0,0,0,0,0,0,0,0,0,,0,222400,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,American Samoa,1998
0,0,0,0,0,0,0,0,0,,0,222400,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,American Samoa,1999
0,0,0,0,0,0,0,0,0,,0,217400,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,3.811,0,0,0,57050,0,0,0,0,0,0,American Samoa,2000
0,0,0,0,0,0,0,0,0,,0,218000,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,3.729,0,0,0,58460,0,0,0,0,0,0,American Samoa,2001
0,0,0,0,0,0,0,0,0,,0,221700,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,3.703,0,0,0,59860,0,0,0,0,0,0,American Samoa,2002
0,0,0,0,0,0,0,0,0,,0,221700,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,3.618,0,0,0,61270,0,0,0,0,0,0,American Samoa,2003
0,0,0,0,0,0,0,0,0,,0,221100,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,3.527,0,0,0,62670,0,0,0,0,0,0,American Samoa,2004
0,0,0,0,0,0,0,0,0,,0,236100,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,3.685,0,0,0,64080,0,0,0,0,0,0,American Samoa,2005
0,0,0,0,0,0,0,0,0,,0,240400,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,3.671,0,0,0,65480,0,0,0,0,0,0,American Samoa,2006
0,0,0,0,0,0,0,0,0,,0,240400,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,3.594,0,0,0,66880,0,0,0,0,0,0,American Samoa,2007
0,0,0,0,0,0,0,0,0,0,0,240400,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3.52,0,0,0,68290,0,0,0,0,0,0,American Samoa,2008
0,0,0,0,0,0,0,0,0,0,0,240400,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,69690,0,0,0,0,0,0,American Samoa,2009
0,0,0,0,0,0,0,0,0,0,0,240400,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3.381,0,0,0,71100,0,0,0,0,0,0,American Samoa,2010
0,0,0,0,0,0,0,0,0,0,0,136200,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.882,0,0,0,72370,0,0,0,0,0,0,American Samoa,2011
0,0,0,0,0,0,0,0,0,0,0,136200,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,73650,0,0,0,0,0,0,American Samoa,2012
0,0,0,0,0,0,0,0,0,0,0,136200,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.818,0,0,0,74920,0,0,0,0,0,0,American Samoa,2013
0,0,0,0,0,0,0,0,0,0,0,136200,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.788,0,0,0,76190,0,0,0,0,0,0,American Samoa,2014
0,0,0,0,0,0,0,0,0,0,0,136200,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.758,0,0,0,77470,0,0,0,0,0,0,American Samoa,2015
0,0,0,0,0,0,0,0,0,0,0,136200,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,78740,0,0,0,0,0,0,American Samoa,2016
0,0,0,0,0,0,0,0,0,0,0,136200,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.702,0,0,0,80020,0,0,0,0,0,0,American Samoa,2017
0,0,0,0,0,0,0,0,0,0,0,136200,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,American Samoa,2018
0,0,0,0,0,0,0,0,0,0,0,136200,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,American Samoa,2019
0,0,0,0,0,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,American Samoa,2020
,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Samoa,2021
,,,,,,,,,,9407000,,,,,,,,,,,,,,,,,,,,,1.448,,,,,6497000,,,,,,,Angola,1973
,,,,,,,,,,9814000,,,,,,,,,,,,,,,,,,,,,1.451,,,,,6762000,,,,,,,Angola,1974
,,,,,,,,,,9582000,,,,,,,,,,,,,,,,,,,,,1.364,,,,,7024000,,,,,,,Angola,1975
,,,,,,,,,,6272000,,,,,,,,,,,,,,,,,,,,,0.8615,,,,,7280000,,,,,,,Angola,1976
,,,,,,,,,,11270000,,,,,,,,,,,,,,,,,,,,,1.495,,,,,7534000,,,,,,,Angola,1977
,,,,,,,,,,7607000,,,,,,,,,,,,,,,,,,,,,0.9764,,,,,7791000,,,,,,,Angola,1978
,,,,,,,,,,8536000,,,,,,,,,,,,,,,,,,,,,1.059,,,,,8058000,,,,,,,Angola,1979
260500000,260500000,,,33280000000,0,0,0,0,,8710000,1161000,0,19330000,190800000,,,,,,,31.24,31.24,,,3989,0,0,0,0,,1.044,0.1392,0,2.317,22.87,8341000,,0,-19330000,,0,-2.317,Angola,1980
249200000,249200000,,,29740000000,0,0,0,0,,7549000,1161000,0,19060000,190800000,,,,,,,28.84,28.84,,,3441,0,0,0,0,,0.8737,0.1344,0,2.206,22.08,8640000,,0,-19060000,,0,-2.206,Angola,1981
283200000,283200000,,,29170000000,0,0,0,0,,7085000,1219000,0,20050000,230600000,,,,,,,31.63,31.63,,,3258,0,0,0,0,,0.7913,0.1362,0,2.24,25.75,8953000,,0,-20050000,,0,-2.24,Angola,1982
339800000,339800000,,,41630000000,0,0,0,0,,10280000,1278000,0,20900000,260000000,,,,,,,36.63,36.63,,,4487,0,0,0,0,,1.108,0.1377,0,2.253,28.02,9278000,,0,-20900000,,0,-2.253,Angola,1983
339800000,339800000,,,43900000000,0,0,0,0,,12080000,1103000,0,21280000,270300000,,,,,,,35.35,35.35,,,4565,0,0,0,0,,1.256,0.1148,0,2.213,28.11,9615000,,0,-21280000,,0,-2.213,Angola,1984
368200000,368200000,,,46730000000,0,0,0,0,,13410000,1452000,0,21100000,286200000,,,,,,,36.96,36.96,,,4691,0,0,0,0,,1.347,0.1457,0,2.118,28.73,9962000,,0,-21100000,,0,-2.118,Angola,1985
396500000,396500000,,,52960000000,0,0,0,0,,16380000,1382000,0,20460000,318000000,,,,,,,38.42,38.42,,,5132,0,0,0,0,,1.587,0.1339,0,1.982,30.81,10320000,,0,-20460000,,0,-1.982,Angola,1986
453100000,453100000,,,50980000000,0,0,0,0,,20910000,1388000,0,19880000,182800000,,,,,,,42.39,42.39,,,4769,0,0,0,0,,1.956,0.1298,0,1.86,17.1,10690000,,0,-19880000,,0,-1.86,Angola,1987
509800000,509800000,,,49840000000,0,0,0,0,,26250000,1394000,0,24520000,182700000,,,,,,,46.06,46.06,,,4503,0,0,0,0,,2.372,0.1259,0,2.215,16.51,11070000,,0,-24520000,,0,-2.215,Angola,1988
424800000,424800000,,,53810000000,0,0,0,0,,26420000,1411000,0,24260000,321800000,,,,,,,37.08,37.08,,,4697,0,0,0,0,,2.307,0.1232,0,2.118,28.09,11450000,,0,-24260000,,0,-2.118,Angola,1989
538100000,538100000,0,0,59470000000,0,0,0,0,,27580000,1411000,0,25490000,321800000,,,,,,,45.41,45.41,0,0,5019,0,0,0,0,,2.328,0.1191,0,2.152,27.16,11850000,0,0,-25490000,0,0,-2.152,Angola,1990
566400000,566400000,0,0,50980000000,0,0,0,0,,29040000,1481000,0,26710000,329800000,,,,,,,46.24,46.24,0,0,4162,0,0,0,0,,2.37,0.1209,0,2.18,26.92,12250000,0,0,-26710000,0,0,-2.18,Angola,1991
570100000,570100000,0,0,50980000000,0,0,0,0,,30560000,1481000,0,29520000,289100000,,,,,,,45.04,45.04,0,0,4027,0,0,0,0,,2.415,0.117,0,2.332,22.84,12660000,0,0,-29520000,0,0,-2.332,Angola,1992
560100000,560100000,0,0,50980000000,0,0,0,0,,29560000,1440000,0,26990000,238500000,,,,,,,42.83,42.83,0,0,3899,0,0,0,0,,2.261,0.1101,0,2.064,18.24,13080000,0,0,-26990000,0,0,-2.064,Angola,1993
520000000,520000000,0,0,50980000000,0,0,0,0,,31150000,1423000,0,29070000,238500000,,,,,,,38.5,38.5,0,0,3775,0,0,0,0,,2.307,0.1054,0,2.153,17.66,13500000,0,0,-29070000,0,0,-2.153,Angola,1994
560100000,560100000,0,0,50980000000,0,0,0,0,,37530000,1533000,0,32910000,860500000,,,,,,,40.16,40.16,0,0,3655,0,0,0,0,,2.691,0.1099,0,2.36,61.71,13950000,0,0,-32910000,0,0,-2.36,Angola,1995
560100000,560100000,0,0,50980000000,0,0,0,0,,41160000,1440000,0,36110000,860500000,,,,,,,38.89,38.89,0,0,3540,0,0,0,0,,2.858,0.1,0,2.507,59.76,14400000,0,0,-36110000,0,0,-2.507,Angola,1996
570100000,570100000,0,0,48140000000,0,0,0,0,,41450000,1730000,0,38370000,860500000,,,,,,,38.33,38.33,0,0,3237,0,0,0,0,,2.787,0.1164,0,2.58,57.86,14870000,0,0,-38370000,0,0,-2.58,Angola,1997
580100000,580100000,0,0,48140000000,0,0,0,0,,42690000,1475000,0,40540000,860500000,,,,,,,37.77,37.77,0,0,3134,0,0,0,0,,2.779,0.09603,0,2.639,56.02,15360000,0,0,-40540000,0,0,-2.639,Angola,1998
560100000,560100000,0,0,45880000000,0,0,0,0,,43260000,1818000,0,42520000,860500000,,,,,,,35.3,35.3,0,0,2891,0,0,0,0,,2.726,0.1146,0,2.68,54.23,15870000,0,0,-42520000,0,0,-2.68,Angola,1999
570100000,570100000,0,0,45880000000,0,0,0,0,,43340000,2247000,0,43470000,860500000,,,,,,,34.77,34.77,0,0,2798,0,0,0,0,,2.644,0.1371,0,2.651,52.48,16400000,0,0,-43470000,0,0,-2.651,Angola,2000
530100000,530100000,0,0,45880000000,0,0,0,0,,43110000,2531000,0,40290000,860500000,,,,,,,31.28,31.28,0,0,2707,0,0,0,0,,2.544,0.1494,0,2.378,50.78,16950000,0,0,-40290000,0,0,-2.378,Angola,2001
620100000,620100000,0,0,45880000000,0,0,0,0,,52050000,2634000,0,49320000,860500000,,,,,,,35.39,35.39,0,0,2619,0,0,0,0,,2.971,0.1503,0,2.815,49.12,17520000,0,0,-49320000,0,0,-2.815,Angola,2002
650100000,650100000,0,0,45880000000,0,0,0,0,,52410000,2943000,0,47790000,860500000,,,,,,,35.87,35.87,0,0,2532,0,0,0,0,,2.892,0.1624,0,2.637,47.49,18120000,0,0,-47790000,0,0,-2.637,Angola,2003
750100000,750100000,0,0,45880000000,0,0,0,0,,61070000,3147000,0,54640000,860500000,,,,,,,39.99,39.99,0,0,2446,0,0,0,0,,3.256,0.1678,0,2.913,45.87,18760000,0,0,-54640000,0,0,-2.913,Angola,2004
650100000,650100000,0,0,45880000000,0,0,0,0,,71960000,2447000,0,64690000,860500000,,,,,,,33.45,33.45,0,0,2361,0,0,0,0,,3.703,0.1259,0,3.329,44.28,19430000,0,0,-64690000,0,0,-3.329,Angola,2005
680100000,680100000,0,0,45880000000,0,0,0,0,,81180000,3298000,0,73330000,860500000,,,,,,,33.75,33.75,0,0,2277,0,0,0,0,,4.029,0.1637,0,3.639,42.71,20150000,0,0,-73330000,0,0,-3.639,Angola,2006
830100000,830100000,0,0,56640000000,0,0,0,0,,100100000,3918000,0,92400000,1272000000,,,,,,,39.71,39.71,0,0,2709,0,0,0,0,,4.788,0.1874,0,4.42,60.85,20910000,0,0,-92400000,0,0,-4.42,Angola,2007
680100000,680100000,0,0,269900000000,0,0,0,0,0,113300000,4806000,0,94930000,1437000000,,,,,,,31.35,31.35,0,0,12440,0,0,0,0,0,5.221,0.2215,0,4.376,66.21,21700000,0,0,-94930000,0,0,-4.376,Angola,2008
690100000,690100000,0,0,269900000000,0,0,0,0,0,109000000,5730000,0,102800000,1437000000,,,,,,,30.65,30.65,0,0,11990,0,0,0,0,0,4.841,0.2545,0,4.566,63.84,22510000,0,0,-102800000,0,0,-4.566,Angola,2009
734100000,734100000,0,0,271900000000,0,0,0,0,0,110800000,6211000,0,99340000,1510000000,,,,,,,31.43,31.43,0,0,11640,0,0,0,0,0,4.745,0.2659,0,4.253,64.67,23360000,0,0,-99340000,0,0,-4.253,Angola,2010
752100000,752100000,0,0,309800000000,0,0,0,0,0,101900000,6502000,0,92070000,1510000000,,,,,,,31.05,31.05,0,0,12790,0,0,0,0,0,4.209,0.2685,0,3.801,62.36,24220000,0,0,-92070000,0,0,-3.801,Angola,2011
760100000,760100000,0,0,310000000000,0,0,0,0,0,103800000,6957000,0,96580000,1510000000,,,,,,,30.27,30.27,0,0,12350,0,0,0,0,0,4.133,0.2771,0,3.847,60.16,25110000,0,0,-96580000,0,0,-3.847,Angola,2012
925100000,408000000,0,517100000,366000000000,0,0,0,0,0,104700000,8057000,0,97390000,1665000000,,,,,,,35.56,15.68,0,19.87,14070,0,0,0,0,0,4.024,0.3097,0,3.743,63.99,26020000,-517100000,0,-97390000,-19.87,0,-3.743,Angola,2013
731100000,231000000,0,500100000,275000000000,0,0,0,0,0,101100000,9225000,0,94780000,1441000000,,,,,,,27.14,8.575,0,18.56,10210,0,0,0,0,0,3.754,0.3424,0,3.518,53.47,26940000,-500100000,0,-94780000,-18.56,0,-3.518,Angola,2014
773100000,773100000,0,0,275000000000,0,0,0,0,0,104600000,9102000,0,101400000,1433000000,,,,,,,27.72,27.72,0,0,9863,0,0,0,0,0,3.752,0.3264,0,3.635,51.38,27880000,0,0,-101400000,0,0,-3.635,Angola,2015
1713000000,803100000,0,910100000,308000000000,0,0,0,0,0,102800000,7964000,0,96300000,1339000000,,,,,,,59.4,27.84,0,31.55,10680,0,0,0,0,0,3.563,0.2761,0,3.339,46.43,28840000,-910100000,0,-96300000,-31.55,0,-3.339,Angola,2016
3103000000,813100000,0,4000000000,308100000000,0,0,0,0,0,96750000,7034000,0,88130000,1315000000,,,,,,,104.1,27.27,0,134.2,10330,0,0,0,0,0,3.245,0.2359,0,2.956,44.12,29820000,-4000000000,0,-88130000,-134.2,0,-2.956,Angola,2017
6161000000,856000000,0,5305000000,308100000000,0,0,0,0,0,92510000,6409000,0,79400000,1514000000,,,,,,,200,27.78,0,172.2,10000,0,0,0,0,0,3.003,0.208,0,2.577,49.15,30810000,-5305000000,0,-79400000,-172.2,0,-2.577,Angola,2018
6768000000,861000000,0,5879000000,422300000000,0,0,0,0,0,84060000,7744000,,,1333000000,,,,,,,212.7,27.05,0,184.7,13270,0,0,0,0,0,2.641,0.2433,,,41.89,31830000,-5879000000,0,,-184.7,0,,Angola,2019
,,0,,383000000000,0,0,0,0,,72970000,,,,1297000000,,,,,,,,,0,,11650,0,0,0,0,,2.22,,,,39.48,32870000,,0,,,0,,Angola,2020
,,,,343000000000,,,,,,,,,,1237000000,,,,,,,,,,,10110,,,,,,,,,,36.47,33930000,,,,,,,Angola,2021
0,0,,,0,0,0,0,0,,0,58070,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,Antarctica,1980
0,0,,,0,0,0,0,0,,0,58070,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,Antarctica,1981
0,0,,,0,0,0,0,0,,0,58070,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,Antarctica,1982
0,0,,,0,0,0,0,0,,0,58070,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,Antarctica,1983
0,0,,,0,0,0,0,0,,0,75490,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,Antarctica,1984
0,0,,,0,0,0,0,0,,0,81300,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,Antarctica,1985
0,0,,,0,0,0,0,0,,0,75490,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,Antarctica,1986
0,0,,,0,0,0,0,0,,0,75490,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,Antarctica,1987
0,0,,,0,0,0,0,0,,0,81300,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,Antarctica,1988
0,0,,,0,0,0,0,0,,0,75490,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,Antarctica,1989
0,0,0,0,0,0,0,0,0,,0,81300,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,Antarctica,1990
0,0,0,0,0,0,0,0,0,,0,81300,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,Antarctica,1991
0,0,0,0,0,0,0,0,0,,0,81300,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,Antarctica,1992
